Study,Group,Drug,Control,MID,Day,Size
J000079689,Grp1 D5W,D5W,1.0,689_38,8.0,708.07
J000079689,Grp1 D5W,D5W,1.0,689_38,11.0,712.8
J000079689,Grp1 D5W,D5W,1.0,689_38,15.0,610.83
J000079689,Grp1 D5W,D5W,1.0,689_38,18.0,559.59
J000079689,Grp1 D5W,D5W,1.0,689_38,22.0,510.22
J000079689,Grp1 D5W,D5W,1.0,689_38,25.0,472.46
J000079689,Grp1 D5W,D5W,1.0,689_43,0.0,229.87
J000079689,Grp1 D5W,D5W,1.0,689_43,4.0,424.61
J000079689,Grp1 D5W,D5W,1.0,689_43,8.0,490.76
J000079689,Grp1 D5W,D5W,1.0,689_43,11.0,668.9
J000079689,Grp1 D5W,D5W,1.0,689_43,15.0,840.2
J000079689,Grp1 D5W,D5W,1.0,689_43,18.0,809.07
J000079689,Grp1 D5W,D5W,1.0,689_43,22.0,893.48
J000079689,Grp1 D5W,D5W,1.0,689_43,25.0,890.64
J000079689,Grp1 D5W,D5W,1.0,689_44,0.0,231.47
TM00387,Vehicle,D5W,1.0,459-01,-1.0,168.27
TM00387,Vehicle,D5W,1.0,459-01,3.0,175.19
TM00387,Vehicle,D5W,1.0,459-01,7.0,177.75
TM00387,Vehicle,D5W,1.0,459-01,10.0,179.9
TM00387,Vehicle,D5W,1.0,459-01,14.0,182.55
TM00387,Vehicle,D5W,1.0,459-01,17.0,190.95
TM00387,Vehicle,D5W,1.0,459-01,21.0,168.42
TM00387,Vehicle,D5W,1.0,459-01,24.0,185.69
TM00387,Vehicle,D5W,1.0,459-01,28.0,187.34
TM00387,Vehicle,D5W,1.0,459-03,-1.0,70.7
TM00387,Vehicle,D5W,1.0,459-03,3.0,76.72
TM00387,Vehicle,D5W,1.0,459-03,7.0,88.02
TM00387,Vehicle,D5W,1.0,459-03,10.0,103.89
TM00387,Vehicle,D5W,1.0,459-03,14.0,123.57
TM00387,Vehicle,D5W,1.0,459-03,17.0,129.07
TM00387,Vehicle,D5W,1.0,459-03,21.0,131.75
TM00387,Vehicle,D5W,1.0,459-03,24.0,135.1
TM00387,Vehicle,D5W,1.0,459-03,28.0,152.96
TM00387,Vehicle,D5W,1.0,459-10,-1.0,118.07
TM00387,Vehicle,D5W,1.0,459-10,3.0,126.19
TM00387,Vehicle,D5W,1.0,459-10,7.0,127.07
TM00387,Vehicle,D5W,1.0,459-10,10.0,130.27
TM00387,Vehicle,D5W,1.0,459-10,14.0,137.78
TM00387,Vehicle,D5W,1.0,459-10,17.0,139.23
TM00387,Vehicle,D5W,1.0,459-10,21.0,135.08
TM00387,Vehicle,D5W,1.0,459-10,24.0,161.69
TM00387,Vehicle,D5W,1.0,459-10,28.0,196.19
TM00387,Vehicle,D5W,1.0,459-17,-1.0,80.72
TM00387,Vehicle,D5W,1.0,459-17,3.0,86.9
TM00387,Vehicle,D5W,1.0,459-17,7.0,115.6
TM00387,Vehicle,D5W,1.0,459-17,10.0,128.45
TM00387,Vehicle,D5W,1.0,459-17,14.0,130.62
TM00387,Vehicle,D5W,1.0,459-17,17.0,132.51
TM00387,Vehicle,D5W,1.0,459-17,21.0,151.25
TM00387,Vehicle,D5W,1.0,459-17,24.0,154.84
TM00387,Vehicle,D5W,1.0,459-17,28.0,182.46
TM00387,Vehicle,D5W,1.0,459-29,-1.0,87.68
TM00387,Vehicle,D5W,1.0,459-29,3.0,90.46
TM00387,Vehicle,D5W,1.0,459-29,7.0,83.37
TM00387,Vehicle,D5W,1.0,459-29,10.0,91.02
TM00387,Vehicle,D5W,1.0,459-29,14.0,101.59
TM00387,Vehicle,D5W,1.0,459-29,17.0,111.89
TM00387,Vehicle,D5W,1.0,459-29,21.0,115.77
TM00387,Vehicle,D5W,1.0,459-29,24.0,119.73
TM00387,Vehicle,D5W,1.0,459-29,28.0,140.03
TM00387,Vehicle,D5W,1.0,459-40,-1.0,171.59
TM00387,Vehicle,D5W,1.0,459-40,3.0,227.52
TM00387,Vehicle,D5W,1.0,459-40,7.0,259.08
TM00387,Vehicle,D5W,1.0,459-40,10.0,264.39
TM00387,Vehicle,D5W,1.0,459-40,14.0,266.66
TM00387,Vehicle,D5W,1.0,459-40,17.0,279.5
TM00387,Vehicle,D5W,1.0,459-40,21.0,291.79
TM00387,Vehicle,D5W,1.0,459-40,24.0,295.73
TM00387,Vehicle,D5W,1.0,459-40,28.0,300.6
TM00387,Vehicle,D5W,1.0,459-51,-1.0,91.9
TM00387,Vehicle,D5W,1.0,459-51,3.0,120.72
TM00387,Vehicle,D5W,1.0,459-51,7.0,167.78
TM00387,Vehicle,D5W,1.0,459-51,10.0,171.75
TM00387,Vehicle,D5W,1.0,459-51,14.0,173.76
TM00387,Vehicle,D5W,1.0,459-51,17.0,198.45
TM00387,Vehicle,D5W,1.0,459-51,21.0,206.77
TM00387,Vehicle,D5W,1.0,459-51,24.0,219.95
TM00387,Vehicle,D5W,1.0,459-51,28.0,224.54
TM00387,Vehicle,D5W,1.0,459-57,-1.0,110.67
TM00387,Vehicle,D5W,1.0,459-57,3.0,131.69
TM00387,Vehicle,D5W,1.0,459-57,7.0,137.54
TM00387,Vehicle,D5W,1.0,459-57,10.0,148.9
TM00387,Vehicle,D5W,1.0,459-57,14.0,153.59
TM00387,Vehicle,D5W,1.0,459-57,17.0,157.62
TM00387,Vehicle,D5W,1.0,459-57,21.0,165.07
TM00387,Vehicle,D5W,1.0,459-57,24.0,177.57
TM00387,Vehicle,D5W,1.0,459-57,28.0,181.99
TM00387,Vehicle,D5W,1.0,459-60,-1.0,82.5
TM00387,Vehicle,D5W,1.0,459-60,3.0,87.32
TM00387,Vehicle,D5W,1.0,459-60,7.0,92.1
TM00387,Vehicle,D5W,1.0,459-60,10.0,115.59
TM00387,Vehicle,D5W,1.0,459-60,14.0,175.95
TM00387,Vehicle,D5W,1.0,459-60,17.0,198.12
TM00387,Vehicle,D5W,1.0,459-60,21.0,195.37
TM00387,Vehicle,D5W,1.0,459-60,24.0,215.25
TM00387,Vehicle,D5W,1.0,459-60,28.0,220.22
TM00298,Group 1 Vehicle,D5W,1.0,996-01,0.0,164.67
TM00298,Group 1 Vehicle,D5W,1.0,996-01,3.0,165.44
TM00298,Group 1 Vehicle,D5W,1.0,996-01,7.0,173.22
TM00298,Group 1 Vehicle,D5W,1.0,996-01,10.0,186.99
TM00298,Group 1 Vehicle,D5W,1.0,996-01,14.0,418.99
TM00298,Group 1 Vehicle,D5W,1.0,996-01,17.0,764.03
TM00298,Group 1 Vehicle,D5W,1.0,996-01,21.0,988.53
TM00298,Group 1 Vehicle,D5W,1.0,996-01,24.0,1628.84
TM00298,Group 1 Vehicle,D5W,1.0,996-01,28.0,1742.19
TM00298,Group 1 Vehicle,D5W,1.0,996-04,0.0,287.32
TM00298,Group 1 Vehicle,D5W,1.0,996-04,3.0,266.65
TM00298,Group 1 Vehicle,D5W,1.0,996-04,7.0,364.01
TM00298,Group 1 Vehicle,D5W,1.0,996-04,10.0,454.4
TM00298,Group 1 Vehicle,D5W,1.0,996-04,14.0,786.08
TM00298,Group 1 Vehicle,D5W,1.0,996-04,17.0,1270.46
TM00298,Group 1 Vehicle,D5W,1.0,996-04,21.0,1622.48
TM00298,Group 1 Vehicle,D5W,1.0,996-04,24.0,2377.51
TM00298,Group 1 Vehicle,D5W,1.0,996-04,28.0,2553.56
TM00298,Group 1 Vehicle,D5W,1.0,996-07,0.0,119.67
TM00298,Group 1 Vehicle,D5W,1.0,996-07,3.0,125.84
TM00298,Group 1 Vehicle,D5W,1.0,996-07,7.0,161.7
TM00298,Group 1 Vehicle,D5W,1.0,996-07,10.0,204.94
TM00298,Group 1 Vehicle,D5W,1.0,996-07,14.0,337.48
TM00298,Group 1 Vehicle,D5W,1.0,996-07,17.0,689.8
TM00298,Group 1 Vehicle,D5W,1.0,996-07,21.0,907.73
TM00298,Group 1 Vehicle,D5W,1.0,996-07,24.0,1171.98
TM00298,Group 1 Vehicle,D5W,1.0,996-07,28.0,1192.52
TM00298,Group 1 Vehicle,D5W,1.0,996-12,0.0,174.31
TM00298,Group 1 Vehicle,D5W,1.0,996-12,3.0,378.44
TM00298,Group 1 Vehicle,D5W,1.0,996-12,7.0,611.0
TM00298,Group 1 Vehicle,D5W,1.0,996-12,10.0,1029.75
TM00298,Group 1 Vehicle,D5W,1.0,996-12,14.0,1238.53
TM00298,Group 1 Vehicle,D5W,1.0,996-12,17.0,1347.98
TM00298,Group 1 Vehicle,D5W,1.0,996-12,21.0,1489.88
TM00298,Group 1 Vehicle,D5W,1.0,996-12,24.0,2273.52
TM00298,Group 1 Vehicle,D5W,1.0,996-12,28.0,2433.23
TM00298,Group 1 Vehicle,D5W,1.0,996-13,0.0,166.25
TM00298,Group 1 Vehicle,D5W,1.0,996-13,3.0,156.24
TM00298,Group 1 Vehicle,D5W,1.0,996-13,7.0,176.26
TM00298,Group 1 Vehicle,D5W,1.0,996-13,10.0,179.28
TM00298,Group 1 Vehicle,D5W,1.0,996-13,14.0,200.7
TM00298,Group 1 Vehicle,D5W,1.0,996-13,17.0,457.57
TM00298,Group 1 Vehicle,D5W,1.0,996-13,21.0,493.88
TM00298,Group 1 Vehicle,D5W,1.0,996-13,24.0,1092.65
TM00298,Group 1 Vehicle,D5W,1.0,996-13,28.0,1134.45
TM00298,Group 1 Vehicle,D5W,1.0,996-15,0.0,193.35
TM00298,Group 1 Vehicle,D5W,1.0,996-15,3.0,152.5
TM00298,Group 1 Vehicle,D5W,1.0,996-15,7.0,235.79
TM00298,Group 1 Vehicle,D5W,1.0,996-15,10.0,267.04
TM00298,Group 1 Vehicle,D5W,1.0,996-15,14.0,356.91
TM00298,Group 1 Vehicle,D5W,1.0,996-15,17.0,584.97
TM00298,Group 1 Vehicle,D5W,1.0,996-15,21.0,710.06
TM00298,Group 1 Vehicle,D5W,1.0,996-15,24.0,1120.83
TM00298,Group 1 Vehicle,D5W,1.0,996-15,28.0,1290.05
TM00298,Group 1 Vehicle,D5W,1.0,996-26,0.0,166.18
TM00298,Group 1 Vehicle,D5W,1.0,996-26,3.0,176.76
TM00298,Group 1 Vehicle,D5W,1.0,996-26,7.0,241.94
TM00298,Group 1 Vehicle,D5W,1.0,996-26,10.0,408.79
TM00298,Group 1 Vehicle,D5W,1.0,996-26,14.0,813.06
TM00298,Group 1 Vehicle,D5W,1.0,996-26,17.0,1229.13
TM00298,Group 1 Vehicle,D5W,1.0,996-26,21.0,1369.08
TM00298,Group 1 Vehicle,D5W,1.0,996-26,24.0,1566.59
TM00298,Group 1 Vehicle,D5W,1.0,996-26,28.0,1621.38
TM00298,Group 1 Vehicle,D5W,1.0,996-31,0.0,237.28
TM00298,Group 1 Vehicle,D5W,1.0,996-31,3.0,208.15
TM00298,Group 1 Vehicle,D5W,1.0,996-31,7.0,286.9
TM00298,Group 1 Vehicle,D5W,1.0,996-31,10.0,294.79
TM00298,Group 1 Vehicle,D5W,1.0,996-31,14.0,348.43
TM00298,Group 1 Vehicle,D5W,1.0,996-31,17.0,716.79
TM00298,Group 1 Vehicle,D5W,1.0,996-31,21.0,984.08
TM00298,Group 1 Vehicle,D5W,1.0,996-31,24.0,1645.95
TM00298,Group 1 Vehicle,D5W,1.0,996-31,28.0,1802.28
TM00298,Group 1 Vehicle,D5W,1.0,996-36,0.0,100.22
TM00298,Group 1 Vehicle,D5W,1.0,996-36,3.0,150.31
TM00298,Group 1 Vehicle,D5W,1.0,996-36,7.0,304.55
TM00298,Group 1 Vehicle,D5W,1.0,996-36,10.0,601.1
TM00298,Group 1 Vehicle,D5W,1.0,996-36,14.0,565.53
TM00298,Group 1 Vehicle,D5W,1.0,996-36,17.0,594.44
TM00298,Group 1 Vehicle,D5W,1.0,996-36,21.0,878.71
TM00298,Group 1 Vehicle,D5W,1.0,996-36,24.0,1270.1
TM00298,Group 1 Vehicle,D5W,1.0,996-36,28.0,1464.46
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,-1.0,130.61
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,3.0,142.58
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,7.0,175.36
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,10.0,232.96
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,14.0,308.43
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,17.0,381.83
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,21.0,422.74
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,24.0,470.57
TM01075,Group 1 IV D5W,D5W,1.0,1032-11,28.0,560.51
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,-1.0,167.0
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,3.0,282.85
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,7.0,307.97
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,10.0,364.83
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,14.0,511.24
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,17.0,536.81
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,21.0,563.54
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,24.0,715.99
TM01075,Group 1 IV D5W,D5W,1.0,1032-14,28.0,1037.01
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,-1.0,200.32
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,3.0,213.55
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,7.0,266.83
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,10.0,322.21
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,14.0,458.31
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,17.0,513.08
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,21.0,547.9
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,24.0,669.14
TM01075,Group 1 IV D5W,D5W,1.0,1032-18,28.0,838.17
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,-1.0,127.01
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,3.0,154.13
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,7.0,195.95
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,10.0,230.18
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,14.0,282.59
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,17.0,350.27
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,21.0,497.06
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,24.0,649.54
TM01075,Group 1 IV D5W,D5W,1.0,1032-28,28.0,728.37
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,-1.0,103.08
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,3.0,169.91
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,7.0,185.33
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,10.0,269.73
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,14.0,315.14
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,17.0,339.62
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,21.0,366.95
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,24.0,429.96
TM01075,Group 1 IV D5W,D5W,1.0,1032-32,28.0,520.84
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,-1.0,174.79
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,3.0,209.15
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,7.0,284.86
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,10.0,338.55
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,14.0,431.95
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,17.0,536.67
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,21.0,591.93
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,24.0,770.62
TM01075,Group 1 IV D5W,D5W,1.0,1032-33,28.0,1203.95
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,-1.0,200.11
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,3.0,252.78
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,7.0,269.16
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,10.0,310.75
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,14.0,350.16
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,17.0,392.05
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,21.0,427.78
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,24.0,520.68
TM01075,Group 1 IV D5W,D5W,1.0,1032-41,28.0,665.02
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,-1.0,110.05
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,3.0,170.46
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,7.0,197.71
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,10.0,273.83
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,14.0,460.34
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,17.0,552.48
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,21.0,676.06
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,24.0,824.02
TM01075,Group 1 IV D5W,D5W,1.0,1032-51,28.0,1134.7
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,-1.0,88.81
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,3.0,109.81
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,7.0,161.02
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,10.0,210.41
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,14.0,330.23
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,17.0,361.89
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,21.0,380.37
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,24.0,426.38
TM01075,Group 1 IV D5W,D5W,1.0,1032-9,28.0,556.16
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,0.0,104.51
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,2.0,148.01
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,6.0,219.56
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,9.0,330.73
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,13.0,509.67
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,16.0,737.69
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,20.0,1029.71
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,23.0,1474.45
J000102680,Grp 1 IV D5W,D5W,1.0,680_15,27.0,1901.99
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,0.0,110.54
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,2.0,132.04
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,6.0,172.06
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,9.0,215.69
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,13.0,344.17
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,16.0,364.76
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,20.0,572.82
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,23.0,742.12
J000102680,Grp 1 IV D5W,D5W,1.0,680_16,27.0,1150.34
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,0.0,166.45
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,2.0,259.52
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,6.0,306.23
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,9.0,400.07
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,13.0,650.62
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,16.0,1002.72
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,20.0,1381.02
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,23.0,1696.87
J000102680,Grp 1 IV D5W,D5W,1.0,680_19,27.0,2416.95
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,0.0,160.74
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,2.0,206.33
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,6.0,251.27
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,9.0,354.09
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,13.0,463.1
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,16.0,587.82
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,20.0,974.16
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,23.0,1193.4
J000102680,Grp 1 IV D5W,D5W,1.0,680_21,27.0,1462.12
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,0.0,131.95
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,2.0,172.57
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,6.0,256.39
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,9.0,340.05
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,13.0,464.37
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,16.0,660.77
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,20.0,1003.76
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,23.0,1187.64
J000102680,Grp 1 IV D5W,D5W,1.0,680_25,27.0,2025.68
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,0.0,116.52
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,2.0,116.55
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,6.0,240.13
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,9.0,366.18
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,13.0,609.32
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,16.0,743.94
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,20.0,1244.74
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,23.0,1540.42
J000102680,Grp 1 IV D5W,D5W,1.0,680_26,27.0,2150.86
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,0.0,121.82
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,2.0,130.85
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,6.0,181.53
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,9.0,187.68
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,13.0,266.01
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,16.0,317.94
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,20.0,407.13
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,23.0,953.75
J000102680,Grp 1 IV D5W,D5W,1.0,680_36,27.0,1473.57
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,0.0,153.11
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,2.0,157.21
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,6.0,215.72
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,9.0,318.96
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,13.0,405.49
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,16.0,530.38
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,20.0,675.24
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,23.0,772.26
J000102680,Grp 1 IV D5W,D5W,1.0,680_4,27.0,1052.22
TM00185,1,D5W,1.0,476_003,1.0,71.3
TM00185,1,D5W,1.0,476_003,5.0,78.47
TM00185,1,D5W,1.0,476_003,8.0,109.85
TM00185,1,D5W,1.0,476_003,12.0,97.47
TM00185,1,D5W,1.0,476_003,15.0,79.08
TM00185,1,D5W,1.0,476_003,19.0,89.2
TM00185,1,D5W,1.0,476_003,22.0,132.8
TM00185,1,D5W,1.0,476_003,26.0,149.4
TM00185,1,D5W,1.0,476_006,1.0,141.36
TM00185,1,D5W,1.0,476_006,5.0,187.25
TM00185,1,D5W,1.0,476_006,8.0,102.01
TM00185,1,D5W,1.0,476_006,12.0,188.09
TM00185,1,D5W,1.0,476_006,15.0,219.12
TM00185,1,D5W,1.0,476_006,19.0,360.28
TM00185,1,D5W,1.0,476_006,22.0,297.69
TM00185,1,D5W,1.0,476_006,26.0,277.23
TM00185,1,D5W,1.0,476_012,1.0,93.54
TM00185,1,D5W,1.0,476_012,5.0,203.31
TM00185,1,D5W,1.0,476_012,8.0,186.75
TM00185,1,D5W,1.0,476_012,12.0,110.09
TM00185,1,D5W,1.0,476_012,15.0,220.56
TM00185,1,D5W,1.0,476_012,19.0,238.12
TM00185,1,D5W,1.0,476_012,22.0,270.57
TM00185,1,D5W,1.0,476_012,26.0,238.0
TM00185,1,D5W,1.0,476_014,1.0,90.25
TM00185,1,D5W,1.0,476_014,5.0,120.06
TM00185,1,D5W,1.0,476_014,8.0,116.47
TM00185,1,D5W,1.0,476_014,12.0,81.0
TM00185,1,D5W,1.0,476_014,15.0,118.16
TM00185,1,D5W,1.0,476_014,19.0,145.85
TM00185,1,D5W,1.0,476_014,22.0,218.42
TM00185,1,D5W,1.0,476_014,26.0,276.21
TM00185,1,D5W,1.0,476_019,1.0,252.28
TM00185,1,D5W,1.0,476_019,5.0,206.63
TM00185,1,D5W,1.0,476_019,8.0,551.45
TM00185,1,D5W,1.0,476_019,12.0,986.47
TM00185,1,D5W,1.0,476_019,15.0,1291.25
TM00185,1,D5W,1.0,476_019,19.0,2017.98
TM00185,1,D5W,1.0,476_019,22.0,1928.49
TM00185,1,D5W,1.0,476_019,26.0,2911.76
TM00185,1,D5W,1.0,476_028,1.0,139.33
TM00185,1,D5W,1.0,476_028,5.0,135.94
TM00185,1,D5W,1.0,476_028,8.0,162.33
TM00185,1,D5W,1.0,476_028,12.0,339.66
TM00185,1,D5W,1.0,476_028,15.0,454.5
TM00185,1,D5W,1.0,476_028,19.0,796.65
TM00185,1,D5W,1.0,476_028,22.0,716.73
TM00185,1,D5W,1.0,476_028,26.0,2053.09
TM00185,1,D5W,1.0,476_034,1.0,249.99
TM00185,1,D5W,1.0,476_034,5.0,223.26
TM00185,1,D5W,1.0,476_034,8.0,319.74
TM00185,1,D5W,1.0,476_034,12.0,341.52
TM00185,1,D5W,1.0,476_034,15.0,540.37
TM00185,1,D5W,1.0,476_034,19.0,716.89
TM00185,1,D5W,1.0,476_034,22.0,745.44
TM00185,1,D5W,1.0,476_034,26.0,908.47
TM00188,Group 1 D5W,D5W,1.0,520_052,1.0,126.6
TM00188,Group 1 D5W,D5W,1.0,520_052,4.0,212.66
TM00188,Group 1 D5W,D5W,1.0,520_052,8.0,310.24
TM00188,Group 1 D5W,D5W,1.0,520_052,11.0,494.13
TM00188,Group 1 D5W,D5W,1.0,520_052,15.0,617.71
TM00188,Group 1 D5W,D5W,1.0,520_052,18.0,546.99
TM00188,Group 1 D5W,D5W,1.0,520_052,22.0,1217.04
TM00188,Group 1 D5W,D5W,1.0,520_052,25.0,1907.82
TM00188,Group 1 D5W,D5W,1.0,520_055,1.0,219.89
TM00188,Group 1 D5W,D5W,1.0,520_055,4.0,321.76
TM00188,Group 1 D5W,D5W,1.0,520_055,8.0,484.76
TM00188,Group 1 D5W,D5W,1.0,520_055,11.0,694.9
TM00188,Group 1 D5W,D5W,1.0,520_055,15.0,865.68
TM00188,Group 1 D5W,D5W,1.0,520_055,18.0,1458.86
TM00188,Group 1 D5W,D5W,1.0,520_055,22.0,2291.47
TM00188,Group 1 D5W,D5W,1.0,520_055,25.0,2446.04
TM00188,Group 1 D5W,D5W,1.0,520_059,1.0,219.77
TM00188,Group 1 D5W,D5W,1.0,520_059,4.0,346.86
TM00188,Group 1 D5W,D5W,1.0,520_059,8.0,556.25
TM00188,Group 1 D5W,D5W,1.0,520_059,11.0,585.28
TM00188,Group 1 D5W,D5W,1.0,520_059,15.0,1022.88
TM00188,Group 1 D5W,D5W,1.0,520_059,18.0,1459.36
TM00188,Group 1 D5W,D5W,1.0,520_059,22.0,1892.35
