MID,Sample,Drug,Day,Volume,excel_sheet
216,HCI-012,Birinapant + Irinotecan,22.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,25.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,29.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,32.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,36.0,0.5,7e mid
217,HCI-012,Birinapant + Irinotecan,1.0,102.3435,7e mid
217,HCI-012,Birinapant + Irinotecan,4.0,33.212,7e mid
217,HCI-012,Birinapant + Irinotecan,8.0,0.5,7e mid
217,HCI-012,Birinapant + Irinotecan,11.0,0.0,7e mid
217,HCI-012,Birinapant + Irinotecan,15.0,0.0,7e mid
217,HCI-012,Birinapant + Irinotecan,18.0,0.0,7e mid
217,HCI-012,Birinapant + Irinotecan,22.0,0.0,7e mid
217,HCI-012,Birinapant + Irinotecan,25.0,0.0,7e mid
217,HCI-012,Birinapant + Irinotecan,29.0,0.5,7e mid
217,HCI-012,Birinapant + Irinotecan,32.0,0.5,7e mid
217,HCI-012,Birinapant + Irinotecan,36.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,1.0,95.506,7e mid
218,HCI-012,Birinapant + Irinotecan,4.0,57.6,7e mid
218,HCI-012,Birinapant + Irinotecan,8.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,11.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,15.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,18.0,0.0,7e mid
218,HCI-012,Birinapant + Irinotecan,22.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,25.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,29.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,32.0,0.5,7e mid
218,HCI-012,Birinapant + Irinotecan,36.0,0.5,7e mid
219,HCI-012,Birinapant + Irinotecan,1.0,124.93,7e mid
219,HCI-012,Birinapant + Irinotecan,4.0,143.748,7e mid
219,HCI-012,Birinapant + Irinotecan,8.0,78.03,7e mid
219,HCI-012,Birinapant + Irinotecan,11.0,84.7,7e mid
219,HCI-012,Birinapant + Irinotecan,15.0,0.5,7e mid
219,HCI-012,Birinapant + Irinotecan,18.0,13.5,7e mid
219,HCI-012,Birinapant + Irinotecan,22.0,64.827,7e mid
219,HCI-012,Birinapant + Irinotecan,25.0,143.65,7e mid
219,HCI-012,Birinapant + Irinotecan,29.0,128.9925,7e mid
219,HCI-012,Birinapant + Irinotecan,32.0,143.36,7e mid
219,HCI-012,Birinapant + Irinotecan,36.0,128.9925,7e mid
220,HCI-012,Birinapant + Irinotecan,1.0,90.75,7e mid
220,HCI-012,Birinapant + Irinotecan,4.0,18.0,7e mid
220,HCI-012,Birinapant + Irinotecan,8.0,4.0,7e mid
220,HCI-012,Birinapant + Irinotecan,11.0,4.0,7e mid
220,HCI-012,Birinapant + Irinotecan,15.0,0.5,7e mid
220,HCI-012,Birinapant + Irinotecan,18.0,0.5,7e mid
220,HCI-012,Birinapant + Irinotecan,22.0,13.5,7e mid
220,HCI-012,Birinapant + Irinotecan,25.0,13.5,7e mid
220,HCI-012,Birinapant + Irinotecan,29.0,0.5,7e mid
220,HCI-012,Birinapant + Irinotecan,32.0,24.624,7e mid
220,HCI-012,Birinapant + Irinotecan,36.0,0.5,7e mid
221,HCI-023,Irinotecan,1.0,131.0,7e right
221,HCI-023,Irinotecan,3.0,136.0,7e right
221,HCI-023,Irinotecan,5.0,104.0,7e right
221,HCI-023,Irinotecan,8.0,92.0,7e right
221,HCI-023,Irinotecan,10.0,84.0,7e right
221,HCI-023,Irinotecan,12.0,63.0,7e right
221,HCI-023,Irinotecan,15.0,37.0,7e right
221,HCI-023,Irinotecan,17.0,34.0,7e right
221,HCI-023,Irinotecan,19.0,27.0,7e right
221,HCI-023,Irinotecan,22.0,33.212,7e right
221,HCI-023,Irinotecan,24.0,4.0,7e right
221,HCI-023,Irinotecan,26.0,6.0,7e right
221,HCI-023,Irinotecan,29.0,4.0,7e right
221,HCI-023,Irinotecan,31.0,18.0,7e right
221,HCI-023,Irinotecan,33.0,6.0,7e right
222,HCI-023,Irinotecan,1.0,119.164,7e right
222,HCI-023,Irinotecan,3.0,36.8,7e right
222,HCI-023,Irinotecan,5.0,50.8,7e right
222,HCI-023,Irinotecan,8.0,50.784,7e right
222,HCI-023,Irinotecan,10.0,45.5625,7e right
222,HCI-023,Irinotecan,12.0,4.0,7e right
222,HCI-023,Irinotecan,15.0,4.0,7e right
222,HCI-023,Irinotecan,17.0,0.5,7e right
222,HCI-023,Irinotecan,19.0,0.5,7e right
222,HCI-023,Irinotecan,22.0,0.5,7e right
222,HCI-023,Irinotecan,24.0,0.0,7e right
222,HCI-023,Irinotecan,26.0,0.0,7e right
222,HCI-023,Irinotecan,29.0,0.0,7e right
222,HCI-023,Irinotecan,31.0,0.0,7e right
222,HCI-023,Irinotecan,33.0,0.0,7e right
223,HCI-023,Irinotecan,1.0,114.0,7e right
223,HCI-023,Irinotecan,3.0,117.0,7e right
223,HCI-023,Irinotecan,5.0,95.0,7e right
223,HCI-023,Irinotecan,8.0,117.0,7e right
223,HCI-023,Irinotecan,10.0,64.0,7e right
223,HCI-023,Irinotecan,12.0,74.0,7e right
223,HCI-023,Irinotecan,15.0,22.0,7e right
223,HCI-023,Irinotecan,17.0,28.0,7e right
223,HCI-023,Irinotecan,19.0,29.0,7e right
223,HCI-023,Irinotecan,22.0,33.212,7e right
223,HCI-023,Irinotecan,24.0,28.88,7e right
223,HCI-023,Irinotecan,26.0,21.4375,7e right
223,HCI-023,Irinotecan,29.0,4.0,7e right
223,HCI-023,Irinotecan,31.0,6.0,7e right
223,HCI-023,Irinotecan,33.0,17.92,7e right
224,HCI-023,Irinotecan,1.0,137.4995,7e right
224,HCI-023,Irinotecan,3.0,98.696,7e right
224,HCI-023,Irinotecan,5.0,82.8345,7e right
224,HCI-023,Irinotecan,8.0,86.2125,7e right
224,HCI-023,Irinotecan,10.0,34.983,7e right
224,HCI-023,Irinotecan,12.0,58.725,7e right
224,HCI-023,Irinotecan,15.0,14.4,7e right
224,HCI-023,Irinotecan,17.0,13.5,7e right
224,HCI-023,Irinotecan,19.0,13.5,7e right
224,HCI-023,Irinotecan,22.0,0.5,7e right
224,HCI-023,Irinotecan,24.0,0.0,7e right
224,HCI-023,Irinotecan,26.0,0.0,7e right
224,HCI-023,Irinotecan,29.0,0.0,7e right
224,HCI-023,Irinotecan,31.0,0.0,7e right
224,HCI-023,Irinotecan,33.0,0.0,7e right
225,HCI-023,Irinotecan,1.0,102.06,7e right
225,HCI-023,Irinotecan,3.0,81.461,7e right
225,HCI-023,Irinotecan,5.0,29.808,7e right
225,HCI-023,Irinotecan,8.0,29.4,7e right
225,HCI-023,Irinotecan,10.0,17.1,7e right
225,HCI-023,Irinotecan,12.0,28.749,7e right
225,HCI-023,Irinotecan,15.0,30.324,7e right
225,HCI-023,Irinotecan,17.0,28.322,7e right
225,HCI-023,Irinotecan,19.0,24.576,7e right
225,HCI-023,Irinotecan,22.0,27.216,7e right
225,HCI-023,Irinotecan,24.0,13.5,7e right
225,HCI-023,Irinotecan,26.0,30.324,7e right
225,HCI-023,Irinotecan,29.0,13.5,7e right
225,HCI-023,Irinotecan,31.0,13.5,7e right
225,HCI-023,Irinotecan,33.0,32.0,7e right
226,HCI-023,Birinapant + Irinotecan,1.0,144.0,7e right
226,HCI-023,Birinapant + Irinotecan,3.0,89.0,7e right
226,HCI-023,Birinapant + Irinotecan,5.0,43.0,7e right
226,HCI-023,Birinapant + Irinotecan,8.0,45.0,7e right
226,HCI-023,Birinapant + Irinotecan,10.0,33.0,7e right
226,HCI-023,Birinapant + Irinotecan,12.0,12.0,7e right
226,HCI-023,Birinapant + Irinotecan,15.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,17.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,19.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,22.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,24.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,26.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,29.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,31.0,0.0,7e right
226,HCI-023,Birinapant + Irinotecan,33.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,1.0,199.1195,7e right
227,HCI-023,Birinapant + Irinotecan,3.0,66.25,7e right
227,HCI-023,Birinapant + Irinotecan,5.0,40.572,7e right
227,HCI-023,Birinapant + Irinotecan,8.0,22.05,7e right
227,HCI-023,Birinapant + Irinotecan,10.0,13.5,7e right
227,HCI-023,Birinapant + Irinotecan,12.0,4.0,7e right
227,HCI-023,Birinapant + Irinotecan,15.0,0.5,7e right
227,HCI-023,Birinapant + Irinotecan,17.0,0.5,7e right
227,HCI-023,Birinapant + Irinotecan,19.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,22.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,24.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,26.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,29.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,31.0,0.0,7e right
227,HCI-023,Birinapant + Irinotecan,33.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,1.0,112.0,7e right
228,HCI-023,Birinapant + Irinotecan,3.0,60.0,7e right
228,HCI-023,Birinapant + Irinotecan,5.0,38.0,7e right
228,HCI-023,Birinapant + Irinotecan,8.0,0.5,7e right
228,HCI-023,Birinapant + Irinotecan,10.0,0.5,7e right
228,HCI-023,Birinapant + Irinotecan,12.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,15.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,17.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,19.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,22.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,24.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,26.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,29.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,31.0,0.0,7e right
228,HCI-023,Birinapant + Irinotecan,33.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,1.0,124.0,7e right
229,HCI-023,Birinapant + Irinotecan,3.0,133.0,7e right
229,HCI-023,Birinapant + Irinotecan,5.0,52.0,7e right
229,HCI-023,Birinapant + Irinotecan,8.0,0.5,7e right
229,HCI-023,Birinapant + Irinotecan,10.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,12.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,15.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,17.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,19.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,22.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,24.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,26.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,29.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,31.0,0.0,7e right
229,HCI-023,Birinapant + Irinotecan,33.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,1.0,119.0,7e right
230,HCI-023,Birinapant + Irinotecan,3.0,89.0,7e right
230,HCI-023,Birinapant + Irinotecan,5.0,51.0,7e right
230,HCI-023,Birinapant + Irinotecan,8.0,50.0,7e right
230,HCI-023,Birinapant + Irinotecan,10.0,39.0,7e right
230,HCI-023,Birinapant + Irinotecan,12.0,19.0,7e right
230,HCI-023,Birinapant + Irinotecan,15.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,17.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,19.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,22.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,24.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,26.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,29.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,31.0,0.0,7e right
230,HCI-023,Birinapant + Irinotecan,33.0,0.0,7e right
231,HCI-003,Fulvestrant (40 mg/kg),1.0,74.06,3f left
231,HCI-003,Fulvestrant (40 mg/kg),3.0,60.306,3f left
231,HCI-003,Fulvestrant (40 mg/kg),5.0,64.715,3f left
231,HCI-003,Fulvestrant (40 mg/kg),8.0,96.25,3f left
231,HCI-003,Fulvestrant (40 mg/kg),10.0,154.8,3f left
231,HCI-003,Fulvestrant (40 mg/kg),12.0,182.272,3f left
231,HCI-003,Fulvestrant (40 mg/kg),15.0,221.3865,3f left
231,HCI-003,Fulvestrant (40 mg/kg),17.0,212.704,3f left
231,HCI-003,Fulvestrant (40 mg/kg),19.0,259.2,3f left
231,HCI-003,Fulvestrant (40 mg/kg),22.0,274.4435,3f left
231,HCI-003,Fulvestrant (40 mg/kg),24.0,272.16,3f left
231,HCI-003,Fulvestrant (40 mg/kg),26.0,406.78,3f left
232,HCI-003,Fulvestrant (40 mg/kg),1.0,64.827,3f left
232,HCI-003,Fulvestrant (40 mg/kg),3.0,57.6,3f left
232,HCI-003,Fulvestrant (40 mg/kg),5.0,62.5,3f left
232,HCI-003,Fulvestrant (40 mg/kg),8.0,94.221,3f left
232,HCI-003,Fulvestrant (40 mg/kg),10.0,86.022,3f left
232,HCI-003,Fulvestrant (40 mg/kg),12.0,104.284,3f left
232,HCI-003,Fulvestrant (40 mg/kg),15.0,145.926,3f left
232,HCI-003,Fulvestrant (40 mg/kg),17.0,89.2375,3f left
232,HCI-003,Fulvestrant (40 mg/kg),19.0,100.719,3f left
232,HCI-003,Fulvestrant (40 mg/kg),22.0,123.008,3f left
232,HCI-003,Fulvestrant (40 mg/kg),24.0,135.168,3f left
232,HCI-003,Fulvestrant (40 mg/kg),26.0,108.8415,3f left
233,HCI-003,Fulvestrant (40 mg/kg),1.0,67.626,3f left
233,HCI-003,Fulvestrant (40 mg/kg),3.0,49.726,3f left
233,HCI-003,Fulvestrant (40 mg/kg),5.0,37.926,3f left
233,HCI-003,Fulvestrant (40 mg/kg),8.0,18.7,3f left
233,HCI-003,Fulvestrant (40 mg/kg),10.0,33.6,3f left
233,HCI-003,Fulvestrant (40 mg/kg),12.0,74.1285,3f left
233,HCI-003,Fulvestrant (40 mg/kg),15.0,40.572,3f left
233,HCI-003,Fulvestrant (40 mg/kg),17.0,44.528,3f left
233,HCI-003,Fulvestrant (40 mg/kg),19.0,32.0,3f left
234,HCI-003,Fulvestrant (200 mg/kg),1.0,94.221,3f left
234,HCI-003,Fulvestrant (200 mg/kg),3.0,59.904,3f left
234,HCI-003,Fulvestrant (200 mg/kg),5.0,45.864,3f left
234,HCI-003,Fulvestrant (200 mg/kg),8.0,56.3295,3f left
234,HCI-003,Fulvestrant (200 mg/kg),10.0,30.324,3f left
234,HCI-003,Fulvestrant (200 mg/kg),12.0,29.602,3f left
234,HCI-003,Fulvestrant (200 mg/kg),15.0,33.6,3f left
234,HCI-003,Fulvestrant (200 mg/kg),17.0,41.6025,3f left
234,HCI-003,Fulvestrant (200 mg/kg),19.0,37.926,3f left
234,HCI-003,Fulvestrant (200 mg/kg),22.0,37.926,3f left
234,HCI-003,Fulvestrant (200 mg/kg),24.0,44.528,3f left
234,HCI-003,Fulvestrant (200 mg/kg),26.0,46.575,3f left
235,HCI-003,Fulvestrant (200 mg/kg),1.0,105.966,3f left
235,HCI-003,Fulvestrant (200 mg/kg),3.0,76.7295,3f left
235,HCI-003,Fulvestrant (200 mg/kg),5.0,79.768,3f left
235,HCI-003,Fulvestrant (200 mg/kg),8.0,95.8455,3f left
235,HCI-003,Fulvestrant (200 mg/kg),10.0,77.064,3f left
235,HCI-003,Fulvestrant (200 mg/kg),12.0,78.652,3f left
236,HCI-003,Fulvestrant (200 mg/kg),1.0,62.426,3f left
236,HCI-003,Fulvestrant (200 mg/kg),3.0,59.643,3f left
236,HCI-003,Fulvestrant (200 mg/kg),5.0,52.65,3f left
236,HCI-003,Fulvestrant (200 mg/kg),8.0,44.8,3f left
236,HCI-003,Fulvestrant (200 mg/kg),10.0,53.958,3f left
236,HCI-003,Fulvestrant (200 mg/kg),12.0,71.5275,3f left
236,HCI-003,Fulvestrant (200 mg/kg),15.0,67.626,3f left
236,HCI-003,Fulvestrant (200 mg/kg),17.0,36.0,3f left
236,HCI-003,Fulvestrant (200 mg/kg),19.0,13.5,3f left
237,HCI-003,Fulvestrant (200 mg/kg),1.0,70.0,3f left
237,HCI-003,Fulvestrant (200 mg/kg),3.0,59.7375,3f left
237,HCI-003,Fulvestrant (200 mg/kg),5.0,47.432,3f left
237,HCI-003,Fulvestrant (200 mg/kg),8.0,40.572,3f left
237,HCI-003,Fulvestrant (200 mg/kg),10.0,45.6,3f left
237,HCI-003,Fulvestrant (200 mg/kg),12.0,55.225,3f left
237,HCI-003,Fulvestrant (200 mg/kg),15.0,77.064,3f left
237,HCI-003,Fulvestrant (200 mg/kg),17.0,111.6,3f left
237,HCI-003,Fulvestrant (200 mg/kg),19.0,63.36,3f left
238,HCI-003,Vehicle,1.0,85.176,3f left
238,HCI-003,Vehicle,3.0,84.035,3f left
238,HCI-003,Vehicle,5.0,103.933,3f left
238,HCI-003,Vehicle,8.0,135.0,3f left
238,HCI-003,Vehicle,10.0,165.528,3f left
238,HCI-003,Vehicle,12.0,164.775,3f left
238,HCI-003,Vehicle,15.0,172.032,3f left
238,HCI-003,Vehicle,17.0,198.198,3f left
238,HCI-003,Vehicle,19.0,224.3245,3f left
238,HCI-003,Vehicle,22.0,200.9,3f left
238,HCI-003,Vehicle,24.0,200.9,3f left
238,HCI-003,Vehicle,26.0,225.504,3f left
239,HCI-003,Vehicle,1.0,68.85,3f left
239,HCI-003,Vehicle,3.0,75.504,3f left
239,HCI-003,Vehicle,5.0,103.68,3f left
239,HCI-003,Vehicle,8.0,210.944,3f left
239,HCI-003,Vehicle,10.0,237.917,3f left
239,HCI-003,Vehicle,12.0,235.6725,3f left
239,HCI-003,Vehicle,15.0,254.32,3f left
239,HCI-003,Vehicle,17.0,372.552,3f left
239,HCI-003,Vehicle,19.0,410.67,3f left
239,HCI-003,Vehicle,22.0,416.0,3f left
239,HCI-003,Vehicle,24.0,462.4,3f left
239,HCI-003,Vehicle,26.0,458.1185,3f left
240,HCI-003,Vehicle,1.0,52.0,3f left
240,HCI-003,Vehicle,3.0,85.833,3f left
240,HCI-003,Vehicle,5.0,95.506,3f left
240,HCI-003,Vehicle,8.0,119.422,3f left
240,HCI-003,Vehicle,10.0,140.8995,3f left
240,HCI-003,Vehicle,12.0,119.422,3f left
240,HCI-003,Vehicle,15.0,112.896,3f left
240,HCI-003,Vehicle,17.0,114.464,3f left
240,HCI-003,Vehicle,19.0,172.8265,3f left
241,HCI-011,Fulvestrant (40 mg/kg),1.0,106.624,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),3.0,87.725,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),5.0,83.824,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),8.0,102.85,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),10.0,118.5885,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),12.0,181.3,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),15.0,207.36,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),17.0,133.2,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),19.0,183.75,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),22.0,234.476,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),24.0,244.6875,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),26.0,249.018,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),29.0,335.16,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),31.0,386.5375,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),33.0,322.752,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),36.0,261.612,3f mid
241,HCI-011,Fulvestrant (40 mg/kg),38.0,279.7725,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),1.0,138.6,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),3.0,131.196,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),5.0,196.52,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),8.0,158.1425,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),10.0,281.6275,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),12.0,290.304,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),15.0,573.248,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),17.0,494.9505,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),19.0,298.116,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),22.0,228.096,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),24.0,332.35,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),26.0,441.408,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),29.0,446.571,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),31.0,647.149,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),33.0,520.536,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),36.0,291.312,3f mid
242,HCI-011,Fulvestrant (40 mg/kg),38.0,453.87,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),1.0,112.216,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),3.0,127.832,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),5.0,109.512,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),8.0,131.196,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),10.0,115.182,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),12.0,148.8375,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),15.0,232.73,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),17.0,214.245,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),19.0,257.032,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),22.0,305.942,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),24.0,344.45,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),26.0,413.1,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),29.0,782.3835,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),31.0,871.2,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),33.0,855.432,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),36.0,812.879,3f mid
243,HCI-011,Fulvestrant (40 mg/kg),38.0,831.67,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),1.0,207.831,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),3.0,148.104,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),5.0,181.476,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),8.0,150.7005,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),10.0,214.2425,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),12.0,296.45,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),15.0,364.8,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),17.0,410.432,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),19.0,507.84,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),22.0,705.6,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),24.0,717.336,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),26.0,441.099,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),29.0,960.756,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),31.0,974.68,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),33.0,998.3505,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),36.0,1079.09,3f mid
244,HCI-011,Fulvestrant (40 mg/kg),38.0,1086.532,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),1.0,95.992,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),3.0,122.304,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),5.0,111.392,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),8.0,178.596,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),10.0,229.147,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),12.0,204.768,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),15.0,171.088,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),17.0,221.1535,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),19.0,175.712,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),22.0,193.55,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),24.0,220.32,3f mid
245,HCI-011,Fulvestrant (40 mg/kg),26.0,228.096,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),1.0,137.3125,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),3.0,74.36,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),5.0,63.36,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),8.0,109.33,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),10.0,161.172,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),12.0,93.312,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),15.0,171.088,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),17.0,213.564,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),19.0,176.157,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),22.0,157.115,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),24.0,180.336,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),26.0,273.78,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),29.0,191.1,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),31.0,115.2,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),33.0,116.058,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),36.0,237.1405,3f mid
246,HCI-011,Fulvestrant (200 mg/kg),38.0,255.792,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),1.0,160.55,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),3.0,97.344,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),5.0,74.88,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),8.0,89.7345,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),10.0,115.182,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),12.0,130.075,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),15.0,119.4875,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),17.0,144.8685,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),19.0,171.058,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),22.0,272.8125,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),24.0,219.006,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),26.0,232.73,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),29.0,241.875,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),31.0,314.237,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),33.0,213.3625,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),36.0,222.156,3f mid
247,HCI-011,Fulvestrant (200 mg/kg),38.0,176.6205,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),1.0,90.584,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),3.0,76.25,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),5.0,35.301,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),8.0,39.69,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),10.0,44.982,3f mid
