Day,Drug,Other Info,Replicate Number,Sample,Tumor Volume mm3,source_file,excel_sheet
1,Vehicle,,M0,HCI-002,90.0528276849635,43018_2022_337_MOESM9_ESM.xlsx,7d right
4,Vehicle,,M0,HCI-002,157.25880391669,43018_2022_337_MOESM9_ESM.xlsx,7d right
8,Vehicle,,M0,HCI-002,358.654936987977,43018_2022_337_MOESM9_ESM.xlsx,7d right
12,Vehicle,,M0,HCI-002,767.535359852938,43018_2022_337_MOESM9_ESM.xlsx,7d right
15,Vehicle,,M0,HCI-002,1067.28206392431,43018_2022_337_MOESM9_ESM.xlsx,7d right
18,Vehicle,,M0,HCI-002,1112.09771485833,43018_2022_337_MOESM9_ESM.xlsx,7d right
22,Vehicle,,M0,HCI-002,1701.78684337272,43018_2022_337_MOESM9_ESM.xlsx,7d right
1,Vehicle,,M1,HCI-002,112.688916229733,43018_2022_337_MOESM9_ESM.xlsx,7d right
4,Vehicle,,M1,HCI-002,215.346431068735,43018_2022_337_MOESM9_ESM.xlsx,7d right
8,Vehicle,,M1,HCI-002,391.748898440431,43018_2022_337_MOESM9_ESM.xlsx,7d right
12,Vehicle,,M1,HCI-002,447.358349444902,43018_2022_337_MOESM9_ESM.xlsx,7d right
15,Vehicle,,M1,HCI-002,419.523188865631,43018_2022_337_MOESM9_ESM.xlsx,7d right
18,Vehicle,,M1,HCI-002,950.915449073366,43018_2022_337_MOESM9_ESM.xlsx,7d right
22,Vehicle,,M1,HCI-002,937.476460370106,43018_2022_337_MOESM9_ESM.xlsx,7d right
1,Vehicle,,M2,HCI-002,96.5187598010459,43018_2022_337_MOESM9_ESM.xlsx,7d right
4,Vehicle,,M2,HCI-002,106.755597961763,43018_2022_337_MOESM9_ESM.xlsx,7d right
8,Vehicle,,M2,HCI-002,191.727669974199,43018_2022_337_MOESM9_ESM.xlsx,7d right
12,Vehicle,,M2,HCI-002,309.122990428929,43018_2022_337_MOESM9_ESM.xlsx,7d right
15,Vehicle,,M2,HCI-002,317.950684522926,43018_2022_337_MOESM9_ESM.xlsx,7d right
1,Vehicle,,M3,HCI-002,96.2615834001003,43018_2022_337_MOESM9_ESM.xlsx,7d right
4,Vehicle,,M3,HCI-002,223.306345028773,43018_2022_337_MOESM9_ESM.xlsx,7d right
8,Vehicle,,M3,HCI-002,311.880027969836,43018_2022_337_MOESM9_ESM.xlsx,7d right
12,Vehicle,,M3,HCI-002,383.18370688586,43018_2022_337_MOESM9_ESM.xlsx,7d right
15,Vehicle,,M3,HCI-002,378.049309390058,43018_2022_337_MOESM9_ESM.xlsx,7d right
18,Vehicle,,M3,HCI-002,550.173365807561,43018_2022_337_MOESM9_ESM.xlsx,7d right
22,Vehicle,,M3,HCI-002,1138.00557418436,43018_2022_337_MOESM9_ESM.xlsx,7d right
1,Vehicle,,M4,HCI-002,104.477912884157,43018_2022_337_MOESM9_ESM.xlsx,7d right
4,Vehicle,,M4,HCI-002,141.916481583354,43018_2022_337_MOESM9_ESM.xlsx,7d right
8,Vehicle,,M4,HCI-002,179.757173737876,43018_2022_337_MOESM9_ESM.xlsx,7d right
12,Vehicle,,M4,HCI-002,201.369121940419,43018_2022_337_MOESM9_ESM.xlsx,7d right
15,Vehicle,,M4,HCI-002,197.219299186699,43018_2022_337_MOESM9_ESM.xlsx,7d right
1,Birinapant,,M0,HCI-002,144,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant,,M0,HCI-002,276,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant,,M0,HCI-002,402,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant,,M0,HCI-002,368,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant,,M0,HCI-002,915,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant,,M0,HCI-002,853,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant,,M0,HCI-002,1068,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant,,M0,HCI-002,1573,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant,,M0,HCI-002,1748,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant,,M0,HCI-002,3079,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant,,M0,HCI-002,4126,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant,,M0,HCI-002,5233,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant,,M1,HCI-002,157,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant,,M1,HCI-002,250,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant,,M1,HCI-002,187,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant,,M1,HCI-002,307,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant,,M1,HCI-002,374,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant,,M1,HCI-002,557,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant,,M1,HCI-002,535,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant,,M1,HCI-002,1139,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant,,M1,HCI-002,1473,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant,,M1,HCI-002,2776,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant,,M1,HCI-002,3938,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant,,M2,HCI-002,172,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant,,M2,HCI-002,217,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant,,M2,HCI-002,394,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant,,M2,HCI-002,415,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant,,M2,HCI-002,789,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant,,M2,HCI-002,1098,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant,,M2,HCI-002,1388,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant,,M2,HCI-002,1693,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant,,M2,HCI-002,2044,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant,,M2,HCI-002,2391,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant,,M2,HCI-002,3425,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant,,M2,HCI-002,3047,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant,,M2,HCI-002,4182,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant,,M3,HCI-002,155,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant,,M3,HCI-002,166,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant,,M3,HCI-002,163,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant,,M3,HCI-002,249,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant,,M3,HCI-002,465,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant,,M3,HCI-002,734,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant,,M3,HCI-002,871,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant,,M3,HCI-002,1229,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant,,M3,HCI-002,1207,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant,,M3,HCI-002,1682,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant,,M3,HCI-002,2058,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant,,M3,HCI-002,1636,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant,,M3,HCI-002,1938,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Birinapant,,M3,HCI-002,3677,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Birinapant,,M3,HCI-002,3199,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant,,M4,HCI-002,176,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant,,M4,HCI-002,409,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant,,M4,HCI-002,457,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant,,M4,HCI-002,655,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant,,M4,HCI-002,1207,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant,,M4,HCI-002,1207,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant,,M4,HCI-002,1411,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant,,M4,HCI-002,1653,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant,,M4,HCI-002,1666,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant,,M4,HCI-002,2833,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Irinotecan,,M0,HCI-002,152,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Irinotecan,,M0,HCI-002,287,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Irinotecan,,M0,HCI-002,277,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Irinotecan,,M0,HCI-002,205,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Irinotecan,,M0,HCI-002,200,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Irinotecan,,M0,HCI-002,207,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Irinotecan,,M0,HCI-002,197,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Irinotecan,,M0,HCI-002,203,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Irinotecan,,M0,HCI-002,292,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Irinotecan,,M0,HCI-002,267,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Irinotecan,,M0,HCI-002,304,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Irinotecan,,M0,HCI-002,291,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Irinotecan,,M0,HCI-002,269,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Irinotecan,,M0,HCI-002,219,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Irinotecan,,M0,HCI-002,427,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Irinotecan,,M1,HCI-002,169,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Irinotecan,,M1,HCI-002,485,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Irinotecan,,M1,HCI-002,300,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Irinotecan,,M1,HCI-002,196,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Irinotecan,,M1,HCI-002,222,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Irinotecan,,M1,HCI-002,96,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Irinotecan,,M1,HCI-002,118,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Irinotecan,,M1,HCI-002,139,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Irinotecan,,M1,HCI-002,228,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Irinotecan,,M1,HCI-002,182,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Irinotecan,,M1,HCI-002,171,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Irinotecan,,M1,HCI-002,142,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Irinotecan,,M1,HCI-002,255,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Irinotecan,,M1,HCI-002,193,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Irinotecan,,M1,HCI-002,158,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Irinotecan,,M2,HCI-002,104,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Irinotecan,,M2,HCI-002,101,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Irinotecan,,M2,HCI-002,197,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Irinotecan,,M2,HCI-002,228,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Irinotecan,,M2,HCI-002,194,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Irinotecan,,M2,HCI-002,215,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Irinotecan,,M2,HCI-002,200,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Irinotecan,,M2,HCI-002,240,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Irinotecan,,M2,HCI-002,169,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Irinotecan,,M2,HCI-002,166,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Irinotecan,,M2,HCI-002,221,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Irinotecan,,M2,HCI-002,214,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Irinotecan,,M2,HCI-002,208,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Irinotecan,,M2,HCI-002,336,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Irinotecan,,M2,HCI-002,185,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Irinotecan,,M3,HCI-002,132,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Irinotecan,,M3,HCI-002,520,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Irinotecan,,M3,HCI-002,536,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Irinotecan,,M3,HCI-002,653,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Irinotecan,,M3,HCI-002,413,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Irinotecan,,M3,HCI-002,555,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Irinotecan,,M3,HCI-002,677,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Irinotecan,,M3,HCI-002,515,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Irinotecan,,M3,HCI-002,531,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Irinotecan,,M3,HCI-002,744,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Irinotecan,,M3,HCI-002,1259,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Irinotecan,,M3,HCI-002,1023,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Irinotecan,,M3,HCI-002,1807,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Irinotecan,,M3,HCI-002,1687,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Irinotecan,,M3,HCI-002,1600,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Irinotecan,,M4,HCI-002,197,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Irinotecan,,M4,HCI-002,292,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Irinotecan,,M4,HCI-002,231,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Irinotecan,,M4,HCI-002,217,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Irinotecan,,M4,HCI-002,207,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Irinotecan,,M4,HCI-002,323,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Irinotecan,,M4,HCI-002,274,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Irinotecan,,M4,HCI-002,358,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Irinotecan,,M4,HCI-002,252,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Irinotecan,,M4,HCI-002,266,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Irinotecan,,M4,HCI-002,198,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Irinotecan,,M4,HCI-002,266,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Irinotecan,,M4,HCI-002,245,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Irinotecan,,M4,HCI-002,348,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Irinotecan,,M4,HCI-002,415,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant + Irinotecan,,M0,HCI-002,164,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant + Irinotecan,,M0,HCI-002,134,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant + Irinotecan,,M0,HCI-002,127,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant + Irinotecan,,M0,HCI-002,112,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant + Irinotecan,,M0,HCI-002,103,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant + Irinotecan,,M0,HCI-002,127,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant + Irinotecan,,M0,HCI-002,94,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant + Irinotecan,,M0,HCI-002,78,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant + Irinotecan,,M0,HCI-002,82,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant + Irinotecan,,M0,HCI-002,85,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant + Irinotecan,,M0,HCI-002,92,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant + Irinotecan,,M0,HCI-002,143,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant + Irinotecan,,M0,HCI-002,169,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Birinapant + Irinotecan,,M0,HCI-002,194,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Birinapant + Irinotecan,,M0,HCI-002,143,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant + Irinotecan,,M1,HCI-002,208,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant + Irinotecan,,M1,HCI-002,256,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant + Irinotecan,,M1,HCI-002,266,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant + Irinotecan,,M1,HCI-002,171,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant + Irinotecan,,M1,HCI-002,159,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant + Irinotecan,,M1,HCI-002,131,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant + Irinotecan,,M1,HCI-002,117,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant + Irinotecan,,M1,HCI-002,134,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant + Irinotecan,,M1,HCI-002,178,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant + Irinotecan,,M1,HCI-002,259,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant + Irinotecan,,M1,HCI-002,423,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant + Irinotecan,,M1,HCI-002,595,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant + Irinotecan,,M1,HCI-002,657,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Birinapant + Irinotecan,,M1,HCI-002,707,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Birinapant + Irinotecan,,M1,HCI-002,547,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant + Irinotecan,,M2,HCI-002,170,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant + Irinotecan,,M2,HCI-002,161,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant + Irinotecan,,M2,HCI-002,103,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant + Irinotecan,,M2,HCI-002,81,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant + Irinotecan,,M2,HCI-002,81,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant + Irinotecan,,M2,HCI-002,88,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant + Irinotecan,,M2,HCI-002,70,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant + Irinotecan,,M2,HCI-002,103,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant + Irinotecan,,M2,HCI-002,108,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant + Irinotecan,,M2,HCI-002,159,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant + Irinotecan,,M2,HCI-002,285,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant + Irinotecan,,M2,HCI-002,309,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant + Irinotecan,,M2,HCI-002,380,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Birinapant + Irinotecan,,M2,HCI-002,324,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Birinapant + Irinotecan,,M2,HCI-002,296,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant + Irinotecan,,M3,HCI-002,156,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant + Irinotecan,,M3,HCI-002,126,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant + Irinotecan,,M3,HCI-002,149,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant + Irinotecan,,M3,HCI-002,154,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant + Irinotecan,,M3,HCI-002,128,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant + Irinotecan,,M3,HCI-002,139,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant + Irinotecan,,M3,HCI-002,84,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant + Irinotecan,,M3,HCI-002,94,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant + Irinotecan,,M3,HCI-002,103,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant + Irinotecan,,M3,HCI-002,106,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant + Irinotecan,,M3,HCI-002,148,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant + Irinotecan,,M3,HCI-002,148,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant + Irinotecan,,M3,HCI-002,181,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Birinapant + Irinotecan,,M3,HCI-002,197,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Birinapant + Irinotecan,,M3,HCI-002,275,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Birinapant + Irinotecan,,M4,HCI-002,214,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Birinapant + Irinotecan,,M4,HCI-002,335,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Birinapant + Irinotecan,,M4,HCI-002,231,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Birinapant + Irinotecan,,M4,HCI-002,137,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Birinapant + Irinotecan,,M4,HCI-002,94,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Birinapant + Irinotecan,,M4,HCI-002,102,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Birinapant + Irinotecan,,M4,HCI-002,106,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Birinapant + Irinotecan,,M4,HCI-002,131,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Birinapant + Irinotecan,,M4,HCI-002,171,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Birinapant + Irinotecan,,M4,HCI-002,470,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Birinapant + Irinotecan,,M4,HCI-002,501,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Birinapant + Irinotecan,,M4,HCI-002,578,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Birinapant + Irinotecan,,M4,HCI-002,465,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Birinapant + Irinotecan,,M4,HCI-002,562,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Birinapant + Irinotecan,,M4,HCI-002,461,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Vehicle,,M0,HCI-002,123,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Vehicle,,M0,HCI-002,191,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Vehicle,,M0,HCI-002,228,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Vehicle,,M0,HCI-002,346,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Vehicle,,M0,HCI-002,597,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Vehicle,,M0,HCI-002,727,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Vehicle,,M0,HCI-002,900,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Vehicle,,M0,HCI-002,1008,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Vehicle,,M0,HCI-002,1196,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Vehicle,,M0,HCI-002,1654,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Vehicle,,M0,HCI-002,1766,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Vehicle,,M0,HCI-002,1791,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Vehicle,,M0,HCI-002,2353,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Vehicle,,M0,HCI-002,2518,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Vehicle,,M0,HCI-002,2884,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Vehicle,,M1,HCI-002,167,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Vehicle,,M1,HCI-002,242,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Vehicle,,M1,HCI-002,257,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Vehicle,,M1,HCI-002,467,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Vehicle,,M1,HCI-002,768,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Vehicle,,M1,HCI-002,888,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Vehicle,,M1,HCI-002,893,43018_2022_337_MOESM9_ESM.xlsx,7e left
17,Vehicle,,M1,HCI-002,999,43018_2022_337_MOESM9_ESM.xlsx,7e left
19,Vehicle,,M1,HCI-002,1079,43018_2022_337_MOESM9_ESM.xlsx,7e left
22,Vehicle,,M1,HCI-002,1352,43018_2022_337_MOESM9_ESM.xlsx,7e left
24,Vehicle,,M1,HCI-002,1489,43018_2022_337_MOESM9_ESM.xlsx,7e left
26,Vehicle,,M1,HCI-002,1409,43018_2022_337_MOESM9_ESM.xlsx,7e left
29,Vehicle,,M1,HCI-002,1846,43018_2022_337_MOESM9_ESM.xlsx,7e left
31,Vehicle,,M1,HCI-002,2264,43018_2022_337_MOESM9_ESM.xlsx,7e left
33,Vehicle,,M1,HCI-002,2780,43018_2022_337_MOESM9_ESM.xlsx,7e left
1,Vehicle,,M2,HCI-002,167,43018_2022_337_MOESM9_ESM.xlsx,7e left
3,Vehicle,,M2,HCI-002,356,43018_2022_337_MOESM9_ESM.xlsx,7e left
5,Vehicle,,M2,HCI-002,567,43018_2022_337_MOESM9_ESM.xlsx,7e left
8,Vehicle,,M2,HCI-002,576,43018_2022_337_MOESM9_ESM.xlsx,7e left
10,Vehicle,,M2,HCI-002,603,43018_2022_337_MOESM9_ESM.xlsx,7e left
12,Vehicle,,M2,HCI-002,612,43018_2022_337_MOESM9_ESM.xlsx,7e left
15,Vehicle,,M2,HCI-002,658,43018_2022_337_MOESM9_ESM.xlsx,7e left
