Day,Drug,Other Info,Replicate Number,Sample,Tumor Volume mm3,source_file,excel_sheet
5.0,Birinapant,,M4,HCI-002,457.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M4,HCI-002,655.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
10.0,Birinapant,,M4,HCI-002,1207.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
12.0,Birinapant,,M4,HCI-002,1207.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M4,HCI-002,1411.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
17.0,Birinapant,,M4,HCI-002,1653.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
19.0,Birinapant,,M4,HCI-002,1666.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M4,HCI-002,2833.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M0,HCI-019,98.784,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M0,HCI-019,275.562,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M0,HCI-019,349.7,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M0,HCI-019,349.648,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M0,HCI-019,655.9875,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M0,HCI-019,798.6,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M0,HCI-019,959.616,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M0,HCI-019,1254.204,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M0,HCI-019,1572.16,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M0,HCI-019,1780.7755,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M1,HCI-019,78.732,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M1,HCI-019,154.8705,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M1,HCI-019,237.1405,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M1,HCI-019,253.125,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M1,HCI-019,356.372,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M1,HCI-019,478.325,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M1,HCI-019,503.3815,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M1,HCI-019,563.5575,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M1,HCI-019,1040.3205,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M1,HCI-019,998.3505,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M2,HCI-019,86.528,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M2,HCI-019,186.517,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M2,HCI-019,211.722,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M2,HCI-019,261.612,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M2,HCI-019,472.726,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M2,HCI-019,740.096,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M2,HCI-019,982.288,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M2,HCI-019,1347.1385,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M2,HCI-019,1555.3405,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M2,HCI-019,2168.496,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M3,HCI-019,94.221,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M3,HCI-019,183.75,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M3,HCI-019,268.8,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M3,HCI-019,321.5125,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M3,HCI-019,361.25,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M3,HCI-019,432.45,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M3,HCI-019,503.3815,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M3,HCI-019,664.042,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M3,HCI-019,786.8875,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M3,HCI-019,780.275,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M4,HCI-019,87.725,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M4,HCI-019,116.6135,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M4,HCI-019,134.946,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M4,HCI-019,154.638,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M4,HCI-019,188.0595,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M4,HCI-019,262.4,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M4,HCI-019,318.2085,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M4,HCI-019,418.7,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M4,HCI-019,491.8625,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M0,HCI-012,84.27,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M0,HCI-012,74.36,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M0,HCI-012,134.946,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M0,HCI-012,102.602,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M0,HCI-012,130.696,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M0,HCI-012,141.312,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M0,HCI-012,246.402,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M0,HCI-012,249.64,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M0,HCI-012,275.562,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M0,HCI-012,299.88,43018_2022_337_MOESM9_ESM.xlsx,7c top
36.0,Birinapant,,M0,HCI-012,567.018,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M1,HCI-012,97.47,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M1,HCI-012,67.626,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M1,HCI-012,105.5925,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M1,HCI-012,80.19,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M1,HCI-012,94.221,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M1,HCI-012,135.8165,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M1,HCI-012,115.351,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M1,HCI-012,213.564,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M1,HCI-012,194.4,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M1,HCI-012,246.402,43018_2022_337_MOESM9_ESM.xlsx,7c top
36.0,Birinapant,,M1,HCI-012,427.734,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M2,HCI-012,100.92,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M2,HCI-012,50.336,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M2,HCI-012,74.1285,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M2,HCI-012,67.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M2,HCI-012,73.008,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M2,HCI-012,171.088,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M2,HCI-012,81.461,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M2,HCI-012,141.312,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M2,HCI-012,196.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M2,HCI-012,204.1605,43018_2022_337_MOESM9_ESM.xlsx,7c top
36.0,Birinapant,,M2,HCI-012,180.336,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M3,HCI-012,104.284,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M3,HCI-012,58.752,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M3,HCI-012,62.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M3,HCI-012,109.8,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M3,HCI-012,134.946,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M3,HCI-012,109.8,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M3,HCI-012,128.9925,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M3,HCI-012,111.392,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M3,HCI-012,121.835,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M3,HCI-012,143.65,43018_2022_337_MOESM9_ESM.xlsx,7c top
36.0,Birinapant,,M3,HCI-012,143.748,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M4,HCI-012,84.7,43018_2022_337_MOESM9_ESM.xlsx,7c top
4.0,Birinapant,,M4,HCI-012,18.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M4,HCI-012,64.061,43018_2022_337_MOESM9_ESM.xlsx,7c top
11.0,Birinapant,,M4,HCI-012,76.7295,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M4,HCI-012,66.0275,43018_2022_337_MOESM9_ESM.xlsx,7c top
18.0,Birinapant,,M4,HCI-012,71.5275,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M4,HCI-012,106.1705,43018_2022_337_MOESM9_ESM.xlsx,7c top
25.0,Birinapant,,M4,HCI-012,99.238,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M4,HCI-012,68.75,43018_2022_337_MOESM9_ESM.xlsx,7c top
32.0,Birinapant,,M4,HCI-012,108.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
36.0,Birinapant,,M4,HCI-012,124.93,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M0,HCI-023,127.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
3.0,Birinapant,,M0,HCI-023,67.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
5.0,Birinapant,,M0,HCI-023,36.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M0,HCI-023,21.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
10.0,Birinapant,,M0,HCI-023,24.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
12.0,Birinapant,,M0,HCI-023,15.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M0,HCI-023,31.046,43018_2022_337_MOESM9_ESM.xlsx,7c top
17.0,Birinapant,,M0,HCI-023,9.8415,43018_2022_337_MOESM9_ESM.xlsx,7c top
19.0,Birinapant,,M0,HCI-023,4.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M0,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
24.0,Birinapant,,M0,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
26.0,Birinapant,,M0,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M0,HCI-023,4.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
31.0,Birinapant,,M0,HCI-023,4.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
33.0,Birinapant,,M0,HCI-023,18.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M1,HCI-023,124.6535,43018_2022_337_MOESM9_ESM.xlsx,7c top
3.0,Birinapant,,M1,HCI-023,87.808,43018_2022_337_MOESM9_ESM.xlsx,7c top
5.0,Birinapant,,M1,HCI-023,62.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M1,HCI-023,29.602,43018_2022_337_MOESM9_ESM.xlsx,7c top
10.0,Birinapant,,M1,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
12.0,Birinapant,,M1,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M1,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
17.0,Birinapant,,M1,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
19.0,Birinapant,,M1,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M1,HCI-023,6.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
24.0,Birinapant,,M1,HCI-023,6.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
26.0,Birinapant,,M1,HCI-023,6.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M1,HCI-023,6.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
31.0,Birinapant,,M1,HCI-023,6.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
33.0,Birinapant,,M1,HCI-023,28.749,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M2,HCI-023,138.384,43018_2022_337_MOESM9_ESM.xlsx,7c top
3.0,Birinapant,,M2,HCI-023,165.528,43018_2022_337_MOESM9_ESM.xlsx,7c top
5.0,Birinapant,,M2,HCI-023,56.14,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M2,HCI-023,93.775,43018_2022_337_MOESM9_ESM.xlsx,7c top
10.0,Birinapant,,M2,HCI-023,62.208,43018_2022_337_MOESM9_ESM.xlsx,7c top
12.0,Birinapant,,M2,HCI-023,61.056,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M2,HCI-023,24.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
17.0,Birinapant,,M2,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
19.0,Birinapant,,M2,HCI-023,18.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M2,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
24.0,Birinapant,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
26.0,Birinapant,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M2,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
31.0,Birinapant,,M2,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
33.0,Birinapant,,M2,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M3,HCI-023,171.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
3.0,Birinapant,,M3,HCI-023,89.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
5.0,Birinapant,,M3,HCI-023,66.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M3,HCI-023,24.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
10.0,Birinapant,,M3,HCI-023,24.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
12.0,Birinapant,,M3,HCI-023,19.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M3,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
17.0,Birinapant,,M3,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
19.0,Birinapant,,M3,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M3,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
24.0,Birinapant,,M3,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
26.0,Birinapant,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
31.0,Birinapant,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
33.0,Birinapant,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Birinapant,,M4,HCI-023,127.008,43018_2022_337_MOESM9_ESM.xlsx,7c top
3.0,Birinapant,,M4,HCI-023,96.8,43018_2022_337_MOESM9_ESM.xlsx,7c top
5.0,Birinapant,,M4,HCI-023,52.65,43018_2022_337_MOESM9_ESM.xlsx,7c top
8.0,Birinapant,,M4,HCI-023,39.69,43018_2022_337_MOESM9_ESM.xlsx,7c top
10.0,Birinapant,,M4,HCI-023,65.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
12.0,Birinapant,,M4,HCI-023,74.36,43018_2022_337_MOESM9_ESM.xlsx,7c top
15.0,Birinapant,,M4,HCI-023,34.2225,43018_2022_337_MOESM9_ESM.xlsx,7c top
17.0,Birinapant,,M4,HCI-023,31.046,43018_2022_337_MOESM9_ESM.xlsx,7c top
19.0,Birinapant,,M4,HCI-023,21.504,43018_2022_337_MOESM9_ESM.xlsx,7c top
22.0,Birinapant,,M4,HCI-023,23.12,43018_2022_337_MOESM9_ESM.xlsx,7c top
24.0,Birinapant,,M4,HCI-023,29.602,43018_2022_337_MOESM9_ESM.xlsx,7c top
26.0,Birinapant,,M4,HCI-023,5.808,43018_2022_337_MOESM9_ESM.xlsx,7c top
29.0,Birinapant,,M4,HCI-023,18.0,43018_2022_337_MOESM9_ESM.xlsx,7c top
31.0,Birinapant,,M4,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7c top
33.0,Birinapant,,M4,HCI-023,26.568,43018_2022_337_MOESM9_ESM.xlsx,7c top
1.0,Vehicle,,M0,HCI-027,71.5275,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
4.0,Vehicle,,M0,HCI-027,186.2,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M0,HCI-027,244.6875,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M0,HCI-027,332.82,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M0,HCI-027,455.054,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M0,HCI-027,533.022,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M0,HCI-027,819.95,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M0,HCI-027,1007.128,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M0,HCI-027,1002.9085,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
32.0,Vehicle,,M0,HCI-027,1104.417,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M1,HCI-027,77.2475,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
4.0,Vehicle,,M1,HCI-027,133.12,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M1,HCI-027,143.748,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M1,HCI-027,183.9965,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M1,HCI-027,270.738,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M1,HCI-027,265.6,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M1,HCI-027,343.1875,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M1,HCI-027,556.9725,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M1,HCI-027,665.184,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
32.0,Vehicle,,M1,HCI-027,742.5625,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M2,HCI-027,94.08,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
4.0,Vehicle,,M2,HCI-027,169.0155,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M2,HCI-027,277.7245,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M2,HCI-027,310.4,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M2,HCI-027,530.0,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M2,HCI-027,631.2355,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M2,HCI-027,807.651,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M2,HCI-027,1031.25,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M2,HCI-027,1252.753,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
32.0,Vehicle,,M2,HCI-027,1468.396,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M3,HCI-027,75.429,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
4.0,Vehicle,,M3,HCI-027,139.264,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M3,HCI-027,143.65,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M3,HCI-027,197.173,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M3,HCI-027,208.088,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M3,HCI-027,243.682,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M3,HCI-027,261.5625,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M3,HCI-027,402.04,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M3,HCI-027,423.2,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
32.0,Vehicle,,M3,HCI-027,530.452,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M4,HCI-027,74.1285,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
4.0,Vehicle,,M4,HCI-027,154.638,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M4,HCI-027,186.2,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M4,HCI-027,295.856,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M4,HCI-027,316.894,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M4,HCI-027,446.7375,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M4,HCI-027,624.24,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M4,HCI-027,689.0625,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M4,HCI-027,841.0,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
32.0,Vehicle,,M4,HCI-027,918.984,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M0,HCI-015,74.1285,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
3.0,Vehicle,,M0,HCI-015,88.75,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
5.0,Vehicle,,M0,HCI-015,173.95,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M0,HCI-015,173.4,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
10.0,Vehicle,,M0,HCI-015,175.712,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M0,HCI-015,180.918,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M0,HCI-015,163.35,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
17.0,Vehicle,,M0,HCI-015,165.528,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M0,HCI-015,162.6625,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M0,HCI-015,188.65,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
24.0,Vehicle,,M0,HCI-015,216.302,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M0,HCI-015,246.42,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M0,HCI-015,273.78,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
31.0,Vehicle,,M0,HCI-015,333.036,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
33.0,Vehicle,,M0,HCI-015,561.816,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M1,HCI-015,54.208,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
3.0,Vehicle,,M1,HCI-015,129.6,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
5.0,Vehicle,,M1,HCI-015,138.6,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
8.0,Vehicle,,M1,HCI-015,128.3355,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
10.0,Vehicle,,M1,HCI-015,126.711,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
12.0,Vehicle,,M1,HCI-015,137.4995,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
15.0,Vehicle,,M1,HCI-015,132.878,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
17.0,Vehicle,,M1,HCI-015,134.56,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
19.0,Vehicle,,M1,HCI-015,142.956,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
22.0,Vehicle,,M1,HCI-015,144.5805,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
24.0,Vehicle,,M1,HCI-015,156.645,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
26.0,Vehicle,,M1,HCI-015,177.531,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
29.0,Vehicle,,M1,HCI-015,235.224,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
31.0,Vehicle,,M1,HCI-015,329.0625,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
33.0,Vehicle,,M1,HCI-015,374.166,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
1.0,Vehicle,,M2,HCI-015,128.3745,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
3.0,Vehicle,,M2,HCI-015,111.925,43018_2022_337_MOESM9_ESM.xlsx,7c bottom
