Study,Study_ID,Group,Drug,Control,MID,Day,Size
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_49,11,48.02
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_49,15,32.06
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_49,18,36.85
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_49,22,15.38
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,-1,115.67
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,1,125.95
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,4,107.22
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,8,62.16
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,11,36.4
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,15,14.13
TM00097,BR1077T_JW215,Group 3 Cisplatin IV,Cisplatin,0,077_56,18,18.15
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,-1,148.7
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,4,184.88
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,8,212.41
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,11,87.32
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,15,72.26
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,18,54.98
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,22,22.91
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-01,25,55.55
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,-1,110.95
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,4,183.92
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,8,152.14
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,11,168.34
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,15,101.89
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,18,80
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,22,47.99
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-08,25,75.97
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,-1,161.21
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,4,197.31
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,8,198.94
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,11,161.13
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,15,160.79
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,18,114.67
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,22,55.78
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-14,25,35.46
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,-1,86.06
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,4,210.21
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,8,126.07
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,11,139.64
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,15,127.34
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,18,86.55
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,22,26.15
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-27,25,42.98
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,-1,125.54
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,4,210.53
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,8,196.33
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,11,217.09
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,15,150.73
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,18,101.83
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-28,22,36.68
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,-1,118.65
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,4,152.68
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,8,122.27
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,11,145.64
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,15,114.88
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,18,74.68
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,22,43.92
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-43,25,59.73
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,-1,132.21
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,4,109.37
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,8,166.16
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,11,180.95
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,15,212.34
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,18,129.32
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,22,55.79
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-51,25,49.84
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,-1,114.62
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,4,136.51
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,8,106.63
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,11,148.34
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,15,122.7
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,18,107.37
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,22,47.04
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-52,25,49.97
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,-1,140.78
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,4,184.13
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,8,130.71
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,11,174
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,15,120.85
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,18,138.78
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,22,37.7
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-59,25,54.06
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,-1,75.05
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,4,181.54
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,8,223.86
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,11,116.67
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,15,47.4
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,18,44.6
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,22,41.68
TM00098,BR1126T_JW215,Group 3 IV Cisplatin,Cisplatin,0,126-80,25,56.01
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,1,213.48
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,4,366.63
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,8,315.9
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,11,318.45
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,15,191.19
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,18,140.98
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,23,44.73
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_03,25,34.52
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,1,129.01
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,4,118.17
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,8,117.03
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,11,102.23
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,15,36.06
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,18,41.53
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,23,14.05
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_15,25,15.58
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,1,112.08
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,4,105.28
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,8,68.69
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,11,63.44
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,15,42.27
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,18,14.74
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,23,26.52
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_29,25,8.44
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,1,148.52
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,4,166.3
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,8,83.88
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,11,44.85
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,15,15.79
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,18,19.53
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,23,12.74
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_51,25,14.76
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,1,92.79
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,4,78.63
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,8,41.19
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,11,48.43
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,15,31.75
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,18,25.84
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,23,24.58
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_77,25,9.92
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,1,156.89
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,4,207.22
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,8,126.93
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,11,59
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,15,41.8
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,18,51.64
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,23,29.35
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_80,25,10.5
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,1,75.16
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,4,146.11
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,8,102.23
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,11,81.1
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,15,75.84
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,18,47.28
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,23,25.41
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_83,25,44.55
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,1,198.37
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,4,385.06
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,8,306.58
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,11,226.34
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,15,130.2
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,18,100
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,23,62.33
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_84,25,30.99
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,1,227.39
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,4,302.64
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,8,301.64
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,11,218.22
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,15,51.19
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,18,73.28
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,23,44.31
TM00099,BR1367_TRD,Group 3 Cisplatin,Cisplatin,0,367_86,25,18.47
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,-1,148.88
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,4,168.12
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,7,108.06
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,11,153.57
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,14,236.66
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,18,304.76
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,21,326.25
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,25,487.41
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_15,28,467.69
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,-1,133.17
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,4,194.11
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,7,167.9
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,11,213.12
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,14,387.64
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,18,314.98
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,21,400.9
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,25,382.66
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_26,28,444.9
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,-1,181.89
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,4,226.97
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,7,241.34
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,11,348.68
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,14,715.38
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,18,884.8
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,21,960.09
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,25,1204.39
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_37,28,1578.95
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,-1,147.41
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,4,281.12
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,7,454.29
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,11,425.83
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,14,600.5
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,18,834.05
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,21,881.4
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,25,1038.46
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_38,28,1168.58
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,-1,210.29
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,4,353.26
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,7,398.56
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,11,527.17
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,14,690.2
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,18,866.43
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,21,1010.54
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,25,1434.73
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_40,28,1332.8
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,-1,115.04
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,4,188.42
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,7,180.38
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,11,355.48
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,14,344.07
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,18,471.04
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,21,704.69
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,25,837.14
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_43,28,1249.81
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,-1,81.76
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,4,147.36
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,7,250.45
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,11,329.98
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,14,432.87
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,18,550.38
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,21,593.25
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,25,1053.6
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_46,28,961.16
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,-1,98.09
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,4,293.22
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,7,413.44
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,11,549.46
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,14,594
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,18,702.12
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,21,898.21
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,25,1301.23
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_49,28,1514.65
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,-1,213.09
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,4,260.76
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,7,380.95
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,11,580.69
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,14,763.53
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,18,986.88
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,21,1127.57
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,25,1489.46
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_53,28,1242.34
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,-1,93.75
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,4,148.63
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,7,154.49
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,11,262.89
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,14,426.88
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,18,416.53
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,21,391.76
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,25,568.61
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_57,28,569.16
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,-1,109.49
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,4,179.44
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,7,142.08
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,11,236.54
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,14,471.78
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,18,548.03
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,21,815.01
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,25,999.74
TM01278,JW215_02TTM1278,Group 3 IV Cisplatin,Cisplatin,0,278_7,28,1159.78
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,-1,136.97
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,3,240.47
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,6,406.78
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,10,590.28
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,13,685.73
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,17,840.72
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,20,892.1
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,24,1049.95
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_10,27,1202.45
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,-1,160.04
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,3,117.29
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,6,142.43
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,10,174.39
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,13,207.36
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,17,307.89
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,20,494.04
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,24,558.44
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_16,27,637.07
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,-1,108.85
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,3,152.97
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,6,176.23
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,10,205.31
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,13,224.04
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,17,267.19
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,20,266.99
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,24,421.61
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_22,27,446.51
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_28,-1,199.21
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_28,3,211.46
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_28,6,414.66
TM01117,JW215_03TTM1117,Group 3 IV Cisplatin,Cisplatin,0,117_28,10,431.4
